9.996687868000000421e-01,9.996741127999999588e-01,9.997450155999999533e-01,9.997058962999999521e-01,9.997571962000000312e-01,9.997408156999999518e-01,9.996360195000000282e-01,9.996514075000000332e-01,9.996080475999999937e-01,9.995333656999999539e-01,9.994648726000000538e-01,9.951610090000000408e-01,9.952329474000000120e-01,9.944021563999999591e-01,9.937462306000000023e-01,9.930755673000000172e-01,9.916354982999999734e-01,9.903698324999999913e-01,9.892685113000000419e-01,9.869020137999999776e-01,9.862121324999999494e-01,9.846505268999999894e-01,9.675154498000000380e-01,9.674509132999999927e-01,9.609797036999999653e-01,9.564467198999999642e-01,9.521939029999999526e-01,9.445821843999999690e-01,9.382445973999999911e-01,9.329474441999999756e-01,9.247262904999999922e-01,9.156054985999999563e-01,9.059399211999999979e-01,8.245596122999999666e-01,8.171497262000000372e-01,7.813121940999999682e-01,7.565051656000000291e-01,7.126518667000000251e-01,6.828842817000000398e-01,6.484936554000000353e-01,6.350636279000000384e-01,6.181107737000000046e-01,5.752508516000000016e-01,5.636337021999999752e-01,4.005649848999999763e-01,3.786304757000000243e-01,3.534351960000000070e-01,3.321470428000000141e-01,3.073936629999999837e-01,2.764631882999999957e-01,2.560280864999999739e-01,2.426058745999999933e-01,2.156621052999999899e-01,1.914052376000000000e-01,1.738697271999999905e-01,8.335871940000000313e-02,7.730805899999999842e-02,6.993794230000000001e-02,6.311486819999999331e-02,5.866894880000000229e-02,5.273681489999999805e-02,4.579586880000000026e-02,4.105577099999999785e-02,3.523470559999999918e-02,2.979309000000000124e-02,2.522830129999999865e-02,1.617893219999999924e-02,1.505888120000000059e-02,1.290167849999999949e-02,1.106353250000000066e-02,9.637549699999999400e-03,8.443582399999999960e-03,7.284910700000000149e-03,6.499264799999999662e-03,5.470067099999999932e-03,4.804137299999999659e-03,4.078243900000000366e-03,3.028263800000000061e-03,2.938421699999999893e-03,2.198512299999999791e-03,2.033698899999999889e-03,1.999394600000000029e-03,1.629232300000000092e-03,1.403794999999999999e-03,1.249647100000000031e-03,1.122350999999999948e-03,9.034613000000000366e-04,9.042215000000000365e-04,2.138530999999999939e-04,3.226767000000000068e-04,4.010573000000000133e-04,5.521153999999999689e-04,2.783462000000000219e-04,2.671498999999999814e-04,4.396965000000000075e-04,2.079728000000000089e-04,3.090410000000000249e-04,1.873071999999999877e-04,2.298068999999999969e-04
3.985950000000000013e-05,3.319219999999999706e-05,2.727740000000000077e-05,3.416359999999999932e-05,3.147459999999999847e-05,3.635620000000000269e-05,2.532039999999999901e-05,4.733969999999999671e-05,3.563200000000000037e-05,5.985979999999999903e-05,5.394429999999999782e-05,2.271445999999999936e-04,1.952853000000000054e-04,2.441215999999999905e-04,3.495257000000000203e-04,4.599135000000000072e-04,6.142771000000000212e-04,7.301728000000000168e-04,8.961576999999999868e-04,9.023199000000000410e-04,1.043919199999999992e-03,1.176735300000000036e-03,9.345831000000000407e-04,9.122763000000000530e-04,1.114793399999999910e-03,1.287644300000000000e-03,1.295817400000000025e-03,1.418035499999999952e-03,1.596064099999999937e-03,1.569014899999999959e-03,1.603758399999999969e-03,1.701276299999999932e-03,1.900605999999999997e-03,2.164502200000000074e-03,2.270602400000000173e-03,2.504572100000000082e-03,3.416335700000000183e-03,3.741712700000000141e-03,3.677573600000000158e-03,3.769105000000000025e-03,3.702638600000000054e-03,3.761701100000000141e-03,3.555085300000000031e-03,3.659418599999999990e-03,3.150877399999999981e-03,3.246258499999999866e-03,2.992253500000000010e-03,3.186088499999999851e-03,2.747531000000000105e-03,2.384403299999999885e-03,2.186084300000000133e-03,1.939067999999999955e-03,1.891792100000000030e-03,1.682158399999999924e-03,1.693665700000000036e-03,1.597016400000000067e-03,1.429933300000000088e-03,1.464690100000000080e-03,1.303905099999999985e-03,1.365801399999999957e-03,1.315541500000000103e-03,1.154313500000000081e-03,1.280753799999999982e-03,1.109396300000000009e-03,8.695334000000000526e-04,1.061805999999999991e-03,6.122461999999999523e-04,5.675295999999999813e-04,5.552288000000000058e-04,5.420347999999999963e-04,3.433223999999999911e-04,4.020753999999999756e-04,3.872990999999999999e-04,3.984869000000000150e-04,2.456871000000000011e-04,2.313607000000000022e-04,1.514615999999999933e-04,0.000000000000000000e+00,9.182600000000000818e-06,7.024000000000000004e-06,1.680740000000000107e-05,3.186290000000000286e-05,2.761410000000000045e-05,2.118940000000000079e-05,5.228600000000000219e-06,1.473549999999999978e-05,9.079999999999999462e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.511429999999999684e-05,6.940190000000000378e-05,3.795119999999999673e-05,7.426860000000000243e-05,7.194190000000000318e-05,8.561290000000000154e-05,1.266019000000000118e-04,1.205010999999999973e-04,1.491266999999999896e-04,1.877420999999999994e-04,2.146983000000000040e-04,4.705137999999999877e-04,5.370344999999999893e-04,6.476003000000000141e-04,6.305170000000000349e-04,4.631297000000000256e-04,4.994589000000000233e-04,5.638556000000000297e-04,5.152906999999999757e-04,4.910150999999999535e-04,4.338365000000000060e-04,5.076113000000000370e-04,1.487544699999999954e-03,1.288071999999999915e-03,1.380220400000000064e-03,1.318547700000000013e-03,1.098690800000000096e-03,1.310336600000000041e-03,1.444270600000000090e-03,1.288833600000000067e-03,1.362885899999999968e-03,1.336195600000000079e-03,1.213950600000000086e-03,7.432818800000000163e-03,6.783186099999999677e-03,6.565676900000000198e-03,6.180228400000000420e-03,5.403983000000000224e-03,5.422024000000000114e-03,5.261177599999999899e-03,4.881731299999999933e-03,4.864936700000000065e-03,4.390483899999999585e-03,4.124380100000000007e-03,8.692075500000000232e-03,8.177465999999999555e-03,7.868848100000000803e-03,6.656457600000000377e-03,6.206615399999999665e-03,5.608132499999999784e-03,4.898246200000000265e-03,4.530726799999999950e-03,4.262574600000000082e-03,3.587927099999999904e-03,2.907127299999999904e-03,2.889399700000000199e-03,3.035858299999999888e-03,2.800261499999999806e-03,2.637111499999999879e-03,1.953614599999999989e-03,2.163490100000000152e-03,2.004860299999999904e-03,1.531530699999999936e-03,1.518858000000000100e-03,9.328608000000000386e-04,5.959646000000000301e-04,5.666533999999999981e-04,3.998504000000000164e-04,3.121108999999999732e-04,2.830625999999999824e-04,2.574917999999999933e-04,1.833464000000000036e-04,1.106569000000000010e-04,7.296239999999999790e-05,5.930379999999999961e-05,5.443780000000000250e-05,3.365810000000000221e-05,8.627499999999999983e-06,9.182600000000000818e-06,0.000000000000000000e+00,8.403700000000000533e-06,0.000000000000000000e+00,1.725880000000000152e-05,1.059470000000000039e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.746224000000000105e-04,1.468503999999999925e-04,1.482467000000000116e-04,9.951990000000000239e-05,7.306599999999999467e-05,8.209460000000000509e-05,1.582524000000000029e-04,1.506264000000000051e-04,1.715617000000000010e-04,1.564516999999999915e-04,2.071460999999999919e-04,6.895461000000000082e-04,6.660621999999999940e-04,7.120212999999999586e-04,7.573057999999999483e-04,6.753974999999999519e-04,8.180792999999999789e-04,8.275290999999999507e-04,7.329290000000000024e-04,6.568124000000000271e-04,7.219311000000000174e-04,6.921972000000000411e-04,1.339569099999999907e-03,1.352864299999999948e-03,1.160295200000000058e-03,1.094497600000000036e-03,9.653405000000000319e-04,1.117376100000000037e-03,1.167470699999999901e-03,1.245249900000000012e-03,1.307299899999999921e-03,1.063601900000000046e-03,1.059277300000000064e-03,3.872961399999999988e-03,3.582399999999999907e-03,3.432440399999999846e-03,3.704027199999999995e-03,3.151253799999999966e-03,3.219810000000000033e-03,2.906297799999999799e-03,3.034006799999999955e-03,2.911213499999999905e-03,2.766097700000000152e-03,2.652002200000000160e-03,5.797303900000000051e-03,5.049096399999999582e-03,4.585155799999999886e-03,4.489488300000000348e-03,4.482266999999999849e-03,4.228527900000000027e-03,3.649833999999999804e-03,3.487412699999999869e-03,3.249663800000000130e-03,3.128001599999999816e-03,2.307370400000000130e-03,3.554053900000000033e-03,3.285179999999999958e-03,3.094813499999999815e-03,2.432002799999999788e-03,2.403118899999999968e-03,2.184427100000000104e-03,1.526933999999999974e-03,1.513618100000000029e-03,1.053401499999999987e-03,8.938900999999999748e-04,7.807397000000000425e-04,7.490246000000000317e-04,8.125991999999999634e-04,5.847972000000000326e-04,5.601026000000000268e-04,4.720683000000000149e-04,3.795590999999999961e-04,3.196753999999999785e-04,1.515373000000000035e-04,7.059970000000000102e-05,1.088756000000000050e-04,7.292599999999999940e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.161700000000000140e-05,7.644270000000000589e-05,4.150909999999999870e-05,8.615159999999999691e-05,6.632140000000000507e-05,5.512060000000000212e-05,5.380579999999999906e-05,3.012530000000000107e-05,3.563200000000000037e-05,6.258069999999999529e-05,5.933870000000000160e-05,8.233990999999999750e-04,7.985772000000000356e-04,7.696610999999999687e-04,8.806677999999999642e-04,9.584211999999999506e-04,9.443792000000000332e-04,1.257519799999999967e-03,1.283425900000000021e-03,1.559132200000000034e-03,1.565878799999999987e-03,1.837206799999999921e-03,3.185370700000000107e-03,2.962306400000000190e-03,3.303934100000000158e-03,3.533295899999999972e-03,3.939632900000000076e-03,4.159870000000000408e-03,4.464514900000000029e-03,4.549312899999999674e-03,4.656869800000000385e-03,5.405629099999999937e-03,5.511991899999999812e-03,8.964306099999999611e-03,8.905913099999999277e-03,9.614867399999999301e-03,9.724997799999999387e-03,1.005063829999999943e-02,1.054402729999999976e-02,1.012663150000000026e-02,1.171184129999999941e-02,1.149541920000000071e-02,1.107831400000000056e-02,1.135137309999999927e-02,1.240948990000000085e-02,1.235820980000000048e-02,1.242508240000000062e-02,1.219992970000000065e-02,1.258982059999999917e-02,1.193397830000000014e-02,1.169636869999999933e-02,1.162609449999999975e-02,1.057294280000000038e-02,1.036484030000000070e-02,1.040907010000000077e-02,6.397297100000000174e-03,5.954388799999999968e-03,5.673152199999999951e-03,5.296198900000000098e-03,4.935902399999999961e-03,4.637545600000000066e-03,4.904819799999999771e-03,4.173645099999999733e-03,3.720152200000000076e-03,3.300330000000000191e-03,3.003245299999999975e-03,1.810685700000000051e-03,1.799326699999999985e-03,1.521129900000000061e-03,1.228612200000000088e-03,1.103536200000000082e-03,1.013229899999999913e-03,9.897642000000000332e-04,7.520737999999999686e-04,7.088212999999999892e-04,5.443782000000000525e-04,5.273107999999999658e-04,2.415708999999999879e-04,1.836514000000000083e-04,1.404800000000000102e-04,1.176520000000000045e-04,1.752457000000000016e-04,8.284229999999999795e-05,1.006494999999999992e-04,8.365840000000000526e-05,1.129718999999999949e-04,7.264010000000000269e-05,4.141470000000000177e-05,9.165130000000000119e-05,4.609670000000000201e-05,1.527839999999999927e-05,0.000000000000000000e+00,6.117500000000000298e-06,3.218700000000000201e-06,1.561049999999999902e-05,2.467469999999999942e-05,6.306999999999999923e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.244920000000000096e-05,3.835959999999999777e-05,2.712460000000000115e-05,3.426720000000000287e-05,1.093500999999999951e-04,1.234294999999999945e-04,2.433908999999999942e-04,3.072541000000000031e-04,3.730439000000000216e-04,3.762176000000000214e-04,4.989588000000000313e-04,1.565426699999999992e-03,1.549833100000000061e-03,1.979326999999999909e-03,2.292006799999999917e-03,2.458284499999999987e-03,2.932551299999999923e-03,3.116231399999999825e-03,3.069540999999999849e-03,3.390744700000000028e-03,3.933136700000000076e-03,4.363660200000000176e-03,9.018758999999999457e-03,1.004121430000000023e-02,1.235813030000000069e-02,1.420990169999999941e-02,1.667404739999999927e-02,1.920132630000000173e-02,2.174533569999999999e-02,2.294916959999999950e-02,2.378044509999999861e-02,2.832465450000000093e-02,2.737532150000000081e-02,4.266101679999999979e-02,4.341762870000000218e-02,4.599838929999999770e-02,4.422172819999999754e-02,4.656519669999999861e-02,4.961193640000000071e-02,5.001826279999999764e-02,5.433754749999999967e-02,5.448405270000000050e-02,4.943563840000000237e-02,4.713770500000000196e-02,5.682793760000000305e-02,5.613038060000000162e-02,5.571874720000000170e-02,5.627302890000000085e-02,5.681042160000000091e-02,5.055238790000000232e-02,5.486836779999999802e-02,4.926871649999999686e-02,4.648965320000000151e-02,4.368370419999999948e-02,3.848526089999999844e-02,3.445513339999999730e-02,3.154303549999999678e-02,3.010720190000000171e-02,2.740287040000000118e-02,2.544877140000000038e-02,2.320457269999999864e-02,2.029324069999999952e-02,1.889164520000000125e-02,1.731670189999999845e-02,1.565087210000000104e-02,1.436080399999999958e-02,1.249266660000000057e-02,1.058750070000000036e-02,1.083803359999999973e-02,8.613807299999999903e-03,8.810081399999999258e-03,7.849309800000000767e-03,6.123724700000000333e-03,5.620797500000000030e-03,5.120572900000000191e-03,4.412886399999999681e-03,3.706618100000000100e-03,3.536213700000000095e-03,3.262226300000000117e-03,2.505653000000000047e-03,2.462867499999999831e-03,1.587490900000000085e-03,1.322874799999999981e-03,1.175993099999999994e-03,7.508169000000000518e-04,6.979701999999999738e-04,6.337655999999999889e-04,3.984950000000000124e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.329150000000000626e-05,1.011298999999999954e-04,1.186702000000000010e-04,8.224140000000000172e-05,9.326920000000000479e-05,1.033362999999999952e-04,1.216955000000000006e-04,1.760309999999999956e-04,1.530436999999999997e-04,1.762460999999999997e-04,1.845859000000000041e-04,2.881631000000000058e-04,2.773113000000000227e-04,3.362074999999999959e-04,3.528145000000000218e-04,4.145455999999999837e-04,4.195770000000000250e-04,4.129676000000000202e-04,5.479099999999999769e-04,6.711491999999999675e-04,7.350292999999999931e-04,6.655635999999999714e-04,1.034604800000000005e-03,1.287946699999999904e-03,1.432144599999999983e-03,1.885406299999999946e-03,2.958712799999999900e-03,3.235275000000000130e-03,3.522588699999999913e-03,3.752965699999999839e-03,4.176798100000000263e-03,4.497229299999999826e-03,5.349926500000000244e-03,9.576804600000000597e-03,1.009244219999999928e-02,1.138836109999999922e-02,1.125322160000000009e-02,1.235609870000000006e-02,1.211340670000000085e-02,1.151646649999999925e-02,1.363998179999999921e-02,1.462678300000000084e-02,1.198601420000000063e-02,1.318668180000000072e-02,3.470049020000000317e-02,3.411674120000000171e-02,3.624200069999999885e-02,3.631888540000000054e-02,3.644442140000000302e-02,3.910682759999999786e-02,3.845281489999999996e-02,4.090351359999999659e-02,4.243353250000000271e-02,4.363011950000000166e-02,4.712544660000000246e-02,5.133098419999999884e-02,4.891073020000000215e-02,4.899155329999999725e-02,4.845791099999999935e-02,4.145004659999999841e-02,3.729972630000000233e-02,3.271140069999999705e-02,2.757978159999999873e-02,2.345605450000000022e-02,2.101753350000000117e-02,1.842782850000000000e-02,1.125892950000000059e-02,1.177205190000000026e-02,1.161067370000000085e-02,1.102567330000000026e-02,1.051474449999999922e-02,1.026554420000000065e-02,9.074342900000000739e-03,9.066476999999999870e-03,8.684098700000000143e-03,8.453492199999999152e-03,7.799773599999999633e-03,3.314722999999999888e-03,3.326052400000000051e-03,2.669895499999999991e-03,2.516996499999999814e-03,1.969834599999999939e-03,1.857174600000000052e-03,1.540238700000000002e-03,1.163237500000000079e-03,1.332870799999999944e-03,1.128975099999999978e-03,1.043910199999999958e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946953999999999926e-04,2.057469999999999937e-04,2.407309999999999962e-04,3.769395000000000254e-04,3.762929000000000035e-04,6.142771000000000212e-04,6.612119999999999977e-04,8.065420000000000445e-04,1.112754899999999960e-03,1.311677700000000047e-03,1.335363800000000057e-03,3.913566599999999604e-03,3.843482400000000198e-03,5.263038200000000333e-03,5.920588400000000202e-03,5.902201999999999622e-03,6.926385600000000385e-03,7.808436600000000401e-03,7.733001800000000037e-03,8.941107699999999159e-03,9.574851299999999343e-03,1.097711300000000015e-02,3.418960489999999658e-02,3.490812649999999739e-02,4.376445589999999886e-02,5.131695890000000093e-02,5.813453479999999840e-02,6.397864590000000573e-02,7.606975109999999929e-02,7.312531449999999655e-02,8.146785669999999369e-02,9.280350499999999447e-02,9.288322009999999684e-02,1.715986434000000005e-01,1.766982474999999886e-01,1.782337472999999950e-01,1.813039898999999899e-01,1.838067067999999971e-01,1.927598671000000097e-01,1.889381954000000086e-01,1.692517441999999983e-01,1.736669567000000136e-01,1.814977816999999993e-01,1.685197361999999921e-01,2.297765099999999894e-01,2.268094156000000083e-01,2.235690018000000001e-01,2.243229583000000138e-01,2.172834384000000008e-01,2.053117170000000047e-01,2.046901580000000109e-01,1.850823534000000103e-01,1.759390496999999887e-01,1.587203000999999891e-01,1.388467434000000000e-01,1.532374147999999991e-01,1.376323697999999873e-01,1.339185686000000097e-01,1.147608120999999981e-01,1.068161754000000047e-01,9.789087350000000298e-02,8.503980569999999850e-02,7.705950359999999555e-02,6.984572549999999713e-02,6.131966340000000182e-02,5.541811819999999805e-02,5.401697899999999969e-02,4.740959759999999884e-02,4.744010280000000163e-02,3.985041389999999933e-02,3.841864610000000207e-02,3.525285890000000311e-02,2.872747310000000123e-02,2.541646189999999944e-02,2.354235589999999906e-02,2.022118909999999839e-02,1.747701479999999932e-02,1.372478629999999977e-02,1.221207309999999997e-02,1.079035019999999984e-02,1.009505039999999965e-02,9.029428200000000002e-03,7.570320000000000174e-03,7.277107700000000345e-03,6.323781900000000414e-03,5.848654000000000006e-03,5.149666199999999860e-03,4.437229699999999805e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.056150000000000120e-05,2.789789999999999932e-05,2.034349999999999928e-05,4.112070000000000086e-05,2.894559999999999947e-05,4.592730000000000326e-05,2.839559999999999965e-05,1.024179999999999942e-04,6.695660000000000197e-05,8.812299999999999636e-05,1.182504000000000020e-04,6.892549999999999458e-04,7.826915999999999518e-04,7.431955999999999762e-04,1.022389600000000055e-03,1.127680100000000079e-03,1.386623299999999908e-03,1.620618899999999975e-03,1.786933600000000085e-03,1.968155400000000214e-03,2.448474899999999836e-03,2.608353299999999989e-03,1.087015709999999968e-02,1.171554500000000082e-02,1.346081439999999990e-02,1.284336739999999977e-02,1.406832639999999919e-02,1.487731630000000034e-02,1.521914000000000079e-02,1.708965419999999846e-02,1.719977420000000021e-02,1.861546600000000065e-02,1.910073019999999899e-02,3.411639620000000289e-02,3.725002520000000178e-02,3.753331520000000032e-02,3.873189390000000148e-02,4.025730190000000042e-02,4.139411829999999765e-02,4.258775680000000119e-02,4.442606290000000041e-02,4.558977329999999717e-02,4.544368829999999998e-02,4.530256839999999979e-02,5.340312199999999732e-02,5.210456849999999668e-02,5.003349020000000258e-02,4.633258369999999904e-02,4.817475339999999911e-02,4.383858969999999966e-02,4.750911299999999865e-02,4.404718190000000283e-02,4.083068229999999715e-02,4.479193310000000039e-02,4.191531059999999836e-02,4.399705599999999966e-02,4.812392780000000064e-02,3.987791539999999829e-02,3.880969160000000140e-02,4.383491099999999724e-02,3.919752189999999720e-02,3.916638489999999667e-02,3.733429120000000129e-02,3.367607150000000160e-02,3.259464239999999846e-02,3.007915270000000030e-02,3.268971939999999743e-02,3.165231129999999948e-02,2.709157189999999993e-02,2.343795959999999887e-02,2.075068899999999925e-02,1.746247069999999971e-02,1.534109569999999971e-02,1.340102689999999978e-02,1.182275200000000061e-02,1.006973450000000006e-02,8.441701899999999245e-03,4.704768199999999866e-03,5.059996599999999969e-03,4.610248699999999755e-03,4.243710200000000432e-03,4.104841700000000371e-03,4.029779199999999895e-03,3.902631900000000029e-03,4.088955899999999893e-03,3.399451300000000051e-03,3.161130399999999979e-03,3.099948899999999813e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.216850000000000047e-05,6.974499999999999885e-06,3.051519999999999881e-05,5.825430000000000229e-05,4.824269999999999806e-05,6.027949999999999774e-05,1.176388999999999961e-04,1.216213999999999940e-04,1.626088999999999942e-04,1.965822000000000099e-04,2.191957999999999927e-04,9.657357999999999568e-04,8.604424999999999530e-04,1.038957099999999892e-03,1.048142400000000090e-03,1.072600599999999930e-03,1.409060599999999944e-03,1.763483400000000071e-03,2.048436099999999867e-03,2.287260100000000195e-03,2.618846000000000195e-03,2.959883400000000095e-03,4.063546500000000082e-03,4.550745099999999738e-03,6.108466499999999633e-03,6.729924499999999712e-03,9.145695699999999498e-03,1.159564629999999992e-02,1.298751849999999972e-02,1.217197499999999981e-02,1.232561310000000049e-02,1.409039010000000085e-02,1.371923220000000054e-02,1.629764150000000134e-02,1.707089150000000097e-02,1.707697990000000068e-02,1.609671979999999919e-02,1.563599629999999976e-02,1.599105249999999839e-02,1.569510390000000005e-02,1.500751309999999970e-02,1.476081240000000003e-02,1.341152909999999976e-02,1.263474600000000052e-02,2.213667880000000018e-02,2.404487790000000083e-02,2.341083139999999840e-02,2.347029219999999944e-02,2.161942550000000088e-02,2.050430259999999963e-02,1.993114619999999948e-02,1.825298020000000118e-02,1.898922449999999873e-02,2.037679779999999885e-02,2.048660899999999938e-02,1.008903620000000008e-02,1.066052699999999950e-02,1.080560749999999980e-02,9.425382899999999384e-03,9.692726500000000203e-03,9.952169099999999893e-03,9.528786200000000095e-03,9.064173199999999223e-03,8.573631300000000496e-03,8.043187300000000789e-03,7.932100299999999757e-03,4.218863199999999848e-03,3.902591300000000062e-03,4.102016600000000200e-03,3.319467200000000059e-03,2.835794699999999793e-03,2.619888400000000041e-03,2.198396000000000031e-03,1.934600099999999896e-03,1.763343600000000103e-03,1.421022000000000084e-03,1.532344900000000027e-03,2.367659000000000094e-04,3.439520999999999963e-04,2.444540000000000146e-04,1.894513000000000067e-04,1.988186999999999875e-04,1.802456999999999877e-04,2.627772000000000224e-04,2.502722999999999992e-04,2.859154999999999835e-04,2.976389000000000075e-04,2.102488999999999920e-04
