0.000000000000000000e+00
6.277750000000000830e-01
8.510500000000001952e-01
2.026000000000000023e-01
5.539500000000000535e-01
8.515250000000001984e-01
4.050000000000000648e-03
8.510000000000000897e-01
6.742500000000000160e-01
7.735500000000000709e-01
7.998499999999999499e-01
6.762999999999999012e-01
7.764749999999999153e-01
9.529499999999999638e-01
1.027850000000000152e+00
8.775250000000001105e-01
9.269750000000002155e-01
1.101650000000000240e+00
-2.448500000000002064e-01
-1.947499999999999926e-02
-2.204500000000002291e-01
1.052699999999999969e+00
5.355000000000000732e-02
5.283999999999999808e-01
1.177450000000000108e+00
1.032750000000000057e-01
6.267249999999999766e-01
1.463075000000000347e+00
3.951250000000000040e-01
7.010500000000000620e-01
7.180250000000001354e-01
1.797825000000000228e+00
8.515000000000001457e-01
7.995749999999999247e-01
7.764250000000000318e-01
1.564999999999999947e+00
8.509000000000002117e-01
5.495750000000001467e-01
8.756750000000000922e-01
8.504500000000001503e-01
9.269750000000002155e-01
1.128025000000000055e+00
1.252550000000000052e+00
1.153724999999999890e+00
1.302024999999999766e+00
1.576725000000000154e+00
9.782750000000000057e-01
1.127974999999999950e+00
1.153349999999999875e+00
-3.926500000000003876e-01
1.126949999999999896e+00
9.753749999999999920e-01
1.997599999999999820e+00
9.766500000000000181e-01
2.298624999999999918e+00
2.029424999999999812e+00
7.793999999999999817e-01
1.205174999999999885e+00
8.806000000000001604e-01
1.152624999999999789e+00
9.718999999999999861e-01
1.177275000000000071e+00
2.096950000000000092e+00
2.173500000000000210e+00
1.402750000000000163e+00
1.751825000000000410e+00
2.099174999999999791e+00
1.874600000000000044e+00
1.804025000000000212e+00
2.102475000000000094e+00
1.380550000000000388e+00
2.302849999999999842e+00
1.581274999999999986e+00
1.804875000000000451e+00
8.843250000000001387e-01
1.180474999999999941e+00
2.276049999999999685e+00
1.678549999999999986e+00
2.324625000000000163e+00
2.073875000000000135e+00
2.247875000000000068e+00
2.495624999999999982e+00
2.599349999999999827e+00
2.001549999999999940e+00
2.248475000000000001e+00
2.673200000000000021e+00
2.399224999999999941e+00
2.196975000000000122e+00
2.599049999999999638e+00
2.273549999999999738e+00
2.472649999999999793e+00
2.298199999999999577e+00
2.147750000000000270e+00
2.545700000000000074e+00
2.897750000000000270e+00
1.007249999999999979e+00
2.481325000000000003e+00
2.004224999999999923e+00
1.208799999999999875e+00
2.129375000000000018e+00
9.586249999999999494e-01
2.130549999999999944e+00
1.777975000000000083e+00
2.372174999999999923e+00
2.572350000000000136e+00
2.701375000000000082e+00
2.600800000000000001e+00
3.291875000000000107e+00
3.941625000000000156e+00
2.678799999999999848e+00
3.055425000000000058e+00
2.650150000000000450e+00
4.389025000000000176e+00
2.654425000000000701e+00
2.778675000000000672e+00
2.479225000000000012e+00
3.249024999999999608e+00
2.609275000000000233e+00
2.779725000000000890e+00
3.348724999999999952e+00
3.274250000000000771e+00
3.645975000000000410e+00
3.773800000000000043e+00
4.340349999999999930e+00
4.215250000000000163e+00
