9.990226806999999987e-01,9.989619826000000202e-01,9.989632534000000286e-01,9.988941126999999476e-01,9.987717227000000308e-01,9.986851486000000166e-01,9.984613955000000152e-01,9.981799551000000159e-01,9.980369803999999956e-01,9.976867633999999541e-01,9.979056286999999914e-01,9.929274799999999734e-01,9.917053133000000020e-01,9.905561900999999558e-01,9.892018156999999867e-01,9.870449581000000361e-01,9.849503667000000240e-01,9.812606136999999507e-01,9.777570219000000229e-01,9.720439561999999478e-01,9.654998417000000277e-01,9.576254534999999457e-01,9.526557940000000002e-01,9.449426125000000010e-01,9.362235066999999855e-01,9.277903120999999587e-01,9.213178593999999944e-01,9.089618565999999511e-01,8.917445955999999674e-01,8.725582231999999827e-01,8.518402119000000328e-01,8.259374328999999904e-01,7.960639815000000175e-01,6.979928692000000323e-01,6.624471808999999878e-01,6.091167849999999939e-01,5.712251902999999631e-01,5.199922568000000522e-01,4.568551403000000177e-01,3.924375122000000049e-01,3.401271849999999985e-01,2.860225891000000020e-01,2.389084847999999872e-01,1.972953551999999944e-01,1.935738926999999998e-01,1.742769738000000124e-01,1.508160316999999917e-01,1.263866754000000092e-01,1.095443603000000043e-01,9.026842919999999992e-02,7.295993189999999684e-02,6.073838969999999921e-02,5.091644220000000193e-02,4.164894320000000344e-02,3.397263650000000024e-02,3.221772999999999998e-02,2.729318279999999944e-02,2.144205050000000043e-02,1.562699929999999959e-02,1.102093210000000024e-02,8.181888800000000281e-03,6.367477199999999928e-03,5.257902699999999867e-03,4.135507400000000208e-03,2.713474300000000110e-03,3.126512000000000128e-03,5.490944700000000012e-03,5.062082100000000334e-03,4.191787699999999575e-03,3.102615500000000144e-03,2.466786299999999994e-03,2.257944799999999849e-03,1.285903099999999950e-03,1.240826900000000085e-03,1.469280400000000028e-03,6.879269000000000356e-04,6.334865000000000071e-04,6.119124999999999998e-04,6.193915000000000141e-04,5.235484000000000101e-04,3.408266999999999872e-04,2.543755999999999773e-04,2.448366999999999796e-04,2.006712999999999975e-04,1.746638000000000064e-04,1.048146999999999978e-04,1.214454000000000011e-04,4.768830000000000215e-05,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
2.399926000000000034e-04,2.370472000000000096e-04,1.723806999999999943e-04,1.786432999999999977e-04,2.060336000000000123e-04,2.552031999999999760e-04,2.478288999999999948e-04,4.049966000000000113e-04,3.205665000000000012e-04,3.469855000000000205e-04,3.782785000000000205e-04,4.346350000000000018e-04,5.729062999999999734e-04,6.366087000000000091e-04,7.402329999999999717e-04,7.043130999999999567e-04,8.315898999999999644e-04,1.010360299999999963e-03,1.165207500000000089e-03,1.474976800000000077e-03,1.785855600000000026e-03,2.173003800000000013e-03,4.079199199999999567e-03,4.625071100000000164e-03,5.129798799999999923e-03,5.669205499999999814e-03,5.940417100000000387e-03,6.395815299999999676e-03,6.991256500000000117e-03,7.819161800000000093e-03,8.877691499999999791e-03,9.514854799999999946e-03,1.030375250000000083e-02,1.979339449999999861e-02,2.182547320000000068e-02,2.342422380000000123e-02,2.496343830000000152e-02,2.642520129999999939e-02,2.836999739999999937e-02,2.988016790000000075e-02,2.814630270000000045e-02,2.688259289999999843e-02,2.520640329999999929e-02,2.386063370000000156e-02,3.395016599999999690e-02,3.276561580000000168e-02,2.914299249999999925e-02,2.757726320000000036e-02,2.525045210000000095e-02,2.310905729999999936e-02,1.972616240000000035e-02,1.704726640000000029e-02,1.489541580000000066e-02,1.335959039999999945e-02,1.106346920000000032e-02,1.578782440000000079e-02,1.423500949999999959e-02,1.144488349999999918e-02,9.276787899999999754e-03,7.155885399999999986e-03,5.578795699999999913e-03,4.445219999999999727e-03,3.134228900000000061e-03,2.263978299999999926e-03,1.816293199999999925e-03,1.774706499999999980e-03,5.155741699999999948e-03,4.470823700000000310e-03,3.123503499999999867e-03,2.223484099999999998e-03,1.840453900000000014e-03,1.359404499999999991e-03,1.207787500000000050e-03,8.147919000000000212e-04,4.882053000000000130e-04,4.094802999999999833e-04,2.544331000000000153e-04,1.488776999999999993e-04,9.412319999999999357e-05,8.807359999999999647e-05,4.910219999999999890e-05,4.385789999999999898e-05,4.028960000000000131e-05,1.984660000000000070e-05,1.180160000000000065e-05,1.164610000000000019e-05,1.320060000000000029e-05,2.384420000000000118e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.891500000000000183e-06,4.990499999999999907e-06,4.925199999999999872e-06,0.000000000000000000e+00,1.320729999999999974e-05,1.386970000000000038e-05,4.818900000000000229e-05,7.807160000000000651e-05,3.962059999999999806e-05,4.869969999999999724e-05,9.918280000000000184e-05,2.600049000000000218e-04,3.577834000000000006e-04,3.861781000000000220e-04,3.773172000000000201e-04,5.465071000000000382e-04,8.673316000000000359e-04,1.066308599999999957e-03,1.428766300000000036e-03,1.720488999999999959e-03,2.337442600000000110e-03,2.682696699999999844e-03,3.075088599999999898e-03,3.530187000000000169e-03,4.357014099999999800e-03,5.411789600000000387e-03,6.053959000000000250e-03,7.010451400000000145e-03,8.661290599999999645e-03,1.009567620000000054e-02,1.141788520000000008e-02,1.290790720000000065e-02,1.548429880000000078e-02,2.144856059999999953e-02,2.348849589999999973e-02,2.635283940000000130e-02,3.126399039999999685e-02,3.304450329999999991e-02,3.571052219999999722e-02,3.705619040000000114e-02,3.755261540000000287e-02,3.745967750000000346e-02,3.783092369999999788e-02,3.702912030000000271e-02,3.850736250000000305e-02,3.701373370000000246e-02,3.615812379999999715e-02,3.494422049999999780e-02,3.418130180000000101e-02,3.179954410000000037e-02,3.063787230000000056e-02,2.730413840000000050e-02,2.446188599999999866e-02,2.273861099999999885e-02,2.179376679999999941e-02,2.428848800000000044e-02,2.196917630000000052e-02,1.982147230000000024e-02,1.692296080000000105e-02,1.418390089999999916e-02,1.217019289999999969e-02,1.010615320000000060e-02,7.939644200000000110e-03,6.466537300000000169e-03,5.169756600000000382e-03,6.099745499999999904e-03,8.022525600000000173e-03,7.181516399999999904e-03,5.402816799999999794e-03,4.337504399999999975e-03,3.449646499999999959e-03,2.904314199999999922e-03,2.349477200000000057e-03,2.124849600000000040e-03,1.601437899999999916e-03,1.232535699999999903e-03,8.048394000000000381e-04,6.977064000000000052e-04,5.389312999999999743e-04,3.307652000000000227e-04,2.368457000000000082e-04,2.631471000000000135e-04,2.262414999999999988e-04,1.543624999999999913e-04,1.132954999999999997e-04,9.150490000000000544e-05,9.504419999999999373e-05,1.539032000000000074e-04,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.541869999999999497e-05,1.122854999999999941e-04,1.255915999999999988e-04,1.332736000000000109e-04,9.245099999999999965e-05,9.154030000000000175e-05,1.273564999999999994e-04,8.051140000000000304e-05,1.008524000000000036e-04,7.000580000000000659e-05,5.535780000000000046e-05,3.453795999999999754e-04,4.415681000000000185e-04,4.493709000000000245e-04,5.443737000000000359e-04,5.564737999999999846e-04,4.884696999999999694e-04,6.121400999999999839e-04,6.057229000000000346e-04,7.803102999999999819e-04,8.904543000000000440e-04,1.089420000000000015e-03,1.388496699999999936e-03,1.367978800000000002e-03,1.425404500000000078e-03,1.662603500000000081e-03,1.468797700000000006e-03,1.352713699999999984e-03,1.248055500000000038e-03,1.419887799999999941e-03,1.405158299999999987e-03,1.318384799999999975e-03,1.528236199999999942e-03,4.525762400000000150e-03,4.760232500000000262e-03,4.226043999999999981e-03,4.166542300000000178e-03,4.001629500000000207e-03,3.917002699999999962e-03,3.436483399999999862e-03,3.050695999999999877e-03,2.272009000000000181e-03,2.190007400000000028e-03,1.871466800000000071e-03,2.542606900000000079e-03,2.260745000000000202e-03,1.709647899999999993e-03,1.445267299999999965e-03,1.242552999999999973e-03,9.218936000000000058e-04,8.695035999999999737e-04,5.139691000000000051e-04,4.650942000000000032e-04,3.833530000000000141e-04,2.752286999999999963e-04,1.321027999999999916e-04,1.294520000000000067e-04,8.162909999999999405e-05,2.788780000000000089e-05,3.136430000000000056e-05,2.760070000000000156e-05,8.581500000000000762e-06,1.508289999999999920e-05,9.860499999999999867e-06,7.974900000000000505e-06,7.386900000000000375e-06,7.661780000000000359e-05,2.728889999999999888e-05,2.609309999999999925e-05,3.762819999999999999e-05,2.408970000000000078e-05,2.318809999999999911e-05,2.403560000000000074e-05,0.000000000000000000e+00,3.109599999999999840e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.806989999999999600e-05,1.272568999999999979e-04,1.034284000000000006e-04,1.474516000000000097e-04,1.320728000000000071e-04,1.664369000000000124e-04,1.583350999999999877e-04,2.268957000000000103e-04,2.287187999999999895e-04,2.343674000000000018e-04,1.568472000000000117e-04,2.522439999999999858e-05,5.661129999999999786e-05,6.085230000000000012e-05,5.760570000000000312e-05,5.481680000000000005e-05,1.096077999999999977e-04,2.205021000000000043e-04,1.918893000000000129e-04,3.007048999999999811e-04,3.141325000000000150e-04,3.910240000000000157e-04,9.354701999999999462e-04,8.217893999999999893e-04,7.541384000000000368e-04,7.086507000000000353e-04,9.856406000000000715e-04,1.077541900000000092e-03,1.255207699999999959e-03,1.455091599999999924e-03,1.605153100000000039e-03,1.420585200000000102e-03,1.622971900000000052e-03,2.546950599999999853e-03,2.818528900000000139e-03,2.874556099999999934e-03,2.999552300000000050e-03,3.230196299999999951e-03,3.199913600000000181e-03,3.088942600000000108e-03,3.272234699999999972e-03,3.074899399999999998e-03,3.062134199999999844e-03,2.590037299999999997e-03,5.420978800000000181e-03,5.029181399999999892e-03,4.520346199999999807e-03,4.359238799999999928e-03,3.916260799999999806e-03,3.525568099999999792e-03,3.026469500000000118e-03,2.723661000000000051e-03,2.288263300000000118e-03,2.105815899999999904e-03,1.589807799999999995e-03,4.076754800000000414e-03,3.537569300000000059e-03,2.703364599999999972e-03,2.358978099999999890e-03,2.079694300000000089e-03,1.745745599999999923e-03,1.507484500000000078e-03,1.176467000000000051e-03,8.006752000000000010e-04,5.602397000000000496e-04,6.906765999999999730e-04,1.158844700000000042e-03,9.460135999999999849e-04,6.953057000000000334e-04,4.515383000000000200e-04,4.215698999999999835e-04,2.637650999999999863e-04,2.043024000000000109e-04,1.757394000000000068e-04,1.306027000000000023e-04,8.189609999999999674e-05,3.634759999999999738e-05,3.658857999999999859e-04,2.960327000000000227e-04,2.387772000000000082e-04,1.155345000000000032e-04,9.648729999999999351e-05,4.338880000000000037e-05,2.646209999999999860e-05,4.484609999999999741e-05,2.828330000000000075e-05,1.056049999999999994e-05,1.300590000000000028e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.517840000000000514e-05,5.239989999999999953e-05,6.156450000000000323e-05,8.223259999999999598e-05,8.716809999999999641e-05,7.767050000000000115e-05,9.982000000000000313e-05,1.585830000000000095e-04,1.746906999999999909e-04,1.826239000000000117e-04,2.329641999999999878e-04,5.491146999999999825e-04,5.706418000000000428e-04,7.793776000000000306e-04,8.266414999999999831e-04,9.916860999999999038e-04,1.234279600000000006e-03,1.635664700000000020e-03,2.041424999999999924e-03,2.546476000000000208e-03,3.096802300000000164e-03,3.832423900000000039e-03,4.020364599999999566e-03,5.088580399999999802e-03,6.238216599999999758e-03,7.604366999999999897e-03,7.522756700000000039e-03,9.384129499999999471e-03,1.187977179999999931e-02,1.518067390000000030e-02,1.789044440000000027e-02,2.196286039999999912e-02,2.546894170000000082e-02,3.135669089999999770e-02,3.756754610000000161e-02,4.080788419999999833e-02,4.362333980000000083e-02,4.989757560000000064e-02,5.311856639999999741e-02,5.331831959999999704e-02,5.542097790000000135e-02,5.377942150000000060e-02,5.234311409999999748e-02,5.133231159999999960e-02,6.274200800000000189e-02,6.622117119999999801e-02,6.601656690000000383e-02,6.695103280000000434e-02,6.815736049999999990e-02,6.664249429999999363e-02,6.407084400000000179e-02,6.238534180000000068e-02,5.912483749999999927e-02,5.843245369999999772e-02,4.262061169999999816e-02,5.195635080000000211e-02,4.984606979999999660e-02,3.765503530000000043e-02,2.832414130000000113e-02,2.132531049999999984e-02,1.603946900000000064e-02,1.306677269999999974e-02,9.849140699999999957e-03,7.432869499999999671e-03,6.485622199999999983e-03,6.906765999999999947e-03,9.123907000000000544e-03,8.191203899999999205e-03,6.297658400000000385e-03,5.315837399999999609e-03,4.362646500000000142e-03,3.805752999999999827e-03,3.118615600000000133e-03,2.944966900000000123e-03,2.170492500000000165e-03,1.859040499999999908e-03,1.801801800000000066e-03,1.724709999999999958e-03,1.302543900000000063e-03,9.570661000000000489e-04,7.105370000000000175e-04,4.999794999999999587e-04,3.966975000000000080e-04,2.866731999999999982e-04,1.770242000000000050e-04,2.096292999999999887e-04,2.587315000000000079e-04,6.502949999999999800e-05,4.567000000000000150e-05,7.401200000000000391e-06,1.150229999999999997e-05,7.243299999999999751e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.156590000000000051e-05,1.746659999999999977e-05,3.693869999999999923e-05,3.686290000000000243e-05,4.754620000000000227e-05,4.160920000000000135e-05,6.884140000000000127e-05,7.563190000000000342e-05,1.152598999999999974e-04,1.247929999999999959e-04,1.545406000000000091e-04,4.715012999999999778e-04,4.121301999999999865e-04,4.306471000000000192e-04,4.291623000000000161e-04,4.053122000000000257e-04,3.455029999999999885e-04,3.850559000000000143e-04,2.843661000000000149e-04,2.436090999999999983e-04,2.893977000000000160e-04,3.190444000000000179e-04,4.687156999999999955e-04,4.710256999999999921e-04,4.495824999999999735e-04,5.208885000000000121e-04,4.251783000000000081e-04,4.269019999999999998e-04,4.255546999999999932e-04,5.241459000000000396e-04,4.623256999999999974e-04,5.007818000000000035e-04,5.160602000000000028e-04,2.511771700000000121e-03,2.113896699999999896e-03,2.063663299999999971e-03,1.757946600000000019e-03,1.641101500000000015e-03,1.611522800000000054e-03,1.423527099999999986e-03,1.129483900000000009e-03,1.130310299999999924e-03,1.100817899999999901e-03,7.845152999999999458e-04,1.326813000000000037e-03,8.938837999999999949e-04,8.037202999999999492e-04,5.702946999999999661e-04,4.715044999999999848e-04,4.011587000000000052e-04,3.246643999999999810e-04,2.588603000000000193e-04,2.191109999999999965e-04,3.518446000000000160e-04,8.691429999999999555e-05,6.758749999999999621e-05,3.530510000000000186e-05,3.121109999999999667e-05,9.842699999999999800e-06,1.930110000000000059e-05,1.035029999999999982e-05,1.716300000000000152e-05,6.033200000000000105e-06,3.944200000000000285e-06,1.993700000000000071e-06,5.540199999999999913e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.252729999999999755e-05,8.234270000000000022e-05,1.255915999999999988e-04,1.332736000000000109e-04,2.482968999999999910e-04,2.579772000000000141e-04,3.476489000000000250e-04,3.732799999999999768e-04,4.466319999999999752e-04,5.417844000000000436e-04,5.397387999999999492e-04,3.744846000000000025e-04,4.347746999999999896e-04,3.978804999999999864e-04,5.069300000000000542e-04,6.013239000000000518e-04,8.244415999999999637e-04,6.549241000000000134e-04,9.663824000000000329e-04,1.075305699999999946e-03,1.343101900000000064e-03,1.583549799999999907e-03,2.167074599999999941e-03,2.427786500000000090e-03,2.832162799999999887e-03,3.370633400000000186e-03,3.836267700000000214e-03,4.173867399999999644e-03,5.321222300000000120e-03,5.929889600000000024e-03,6.815407400000000025e-03,7.322656799999999709e-03,9.366367800000000715e-03,1.393962949999999999e-02,1.554042570000000074e-02,1.747532649999999910e-02,2.162960749999999835e-02,2.320078360000000020e-02,2.543738580000000013e-02,2.730558569999999921e-02,2.807003530000000066e-02,2.836310010000000006e-02,2.797395249999999958e-02,2.896111989999999858e-02,3.091474279999999880e-02,3.136404069999999822e-02,3.036018750000000002e-02,2.979594389999999995e-02,2.851770080000000027e-02,2.588245280000000051e-02,2.229362350000000173e-02,2.096768749999999848e-02,1.879807260000000008e-02,1.788630689999999926e-02,1.745529339999999860e-02,1.506586709999999975e-02,1.327235749999999999e-02,1.172098199999999958e-02,9.345687099999999692e-03,7.660126800000000014e-03,5.984181300000000411e-03,5.103135400000000099e-03,4.295613000000000209e-03,3.080430400000000023e-03,2.344633200000000115e-03,2.686990499999999948e-03,3.767043500000000038e-03,3.083640300000000008e-03,2.363732400000000036e-03,1.761683599999999987e-03,1.657372100000000089e-03,1.034770599999999948e-03,1.003485199999999992e-03,9.266260999999999812e-04,4.928696999999999679e-04,3.685323000000000223e-04,3.790533999999999917e-04,1.917746000000000121e-04,1.928007999999999990e-04,1.223243999999999905e-04,7.509740000000000371e-05,8.771570000000000452e-05,6.508320000000000056e-05,4.630879999999999952e-05,1.180160000000000065e-05,9.982299999999999276e-06,2.640099999999999930e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.650399999999999888e-05,8.982839999999999532e-05,1.034284000000000006e-04,3.119170000000000156e-05,9.509240000000000455e-05,5.825289999999999922e-05,9.637789999999999758e-05,9.514979999999999489e-05,1.404730000000000084e-04,1.278367999999999887e-04,1.314747999999999969e-04,2.794081999999999924e-04,4.664771000000000065e-04,3.463901000000000024e-04,5.674159000000000234e-04,5.548127000000000354e-04,6.600297999999999669e-04,9.741584999999999871e-04,1.086602199999999949e-03,1.119079200000000105e-03,1.414833000000000106e-03,1.760580500000000041e-03,1.410069300000000008e-03,1.701204399999999917e-03,1.928854100000000063e-03,1.807967800000000007e-03,2.391627900000000209e-03,2.687425399999999933e-03,3.075437600000000080e-03,3.602525300000000187e-03,3.753149299999999997e-03,4.578576800000000273e-03,4.978609699999999964e-03,5.104454900000000329e-03,6.067540500000000343e-03,6.588209900000000126e-03,6.333383100000000189e-03,6.087677599999999876e-03,6.384405999999999588e-03,6.258514700000000416e-03,5.963384399999999662e-03,6.061537799999999927e-03,5.717275899999999834e-03,5.452949500000000074e-03,3.877543299999999891e-03,3.666659400000000200e-03,3.047633200000000181e-03,2.898346899999999868e-03,2.834573999999999861e-03,2.565101499999999923e-03,2.261455600000000093e-03,2.138411499999999955e-03,1.816967899999999934e-03,1.407378199999999996e-03,1.115400500000000069e-03,9.800187000000000568e-04,9.179321999999999525e-04,7.010500999999999712e-04,6.840708000000000032e-04,6.683007999999999831e-04,4.036604999999999751e-04,3.775863000000000071e-04,4.434376000000000181e-04,4.082261000000000114e-04,3.668473999999999802e-04,4.321346000000000215e-04,1.372735999999999997e-04,2.455997000000000128e-04,2.517220999999999933e-04,2.189276999999999944e-04,1.975355999999999998e-04,1.420272999999999946e-04,2.043024000000000109e-04,1.065086999999999989e-04,9.328760000000000448e-05,1.187493000000000050e-04,1.350052999999999930e-04,7.065380000000000445e-05,5.161600000000000183e-05,6.165150000000000426e-05,6.643229999999999752e-05,1.023350000000000019e-04,7.128159999999999867e-05,2.646209999999999860e-05,4.484609999999999741e-05,4.991199999999999748e-06,5.280199999999999861e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.783000000000000366e-06,2.495199999999999844e-06,4.925199999999999872e-06,1.417800000000000046e-05,5.282899999999999852e-06,2.219159999999999942e-05,2.409450000000000114e-05,2.195760000000000132e-05,2.881500000000000109e-05,7.000580000000000659e-05,6.689069999999999977e-05,6.791170000000000236e-05,1.856849999999999950e-04,2.200044999999999974e-04,2.419437999999999992e-04,2.342172999999999911e-04,3.145269000000000125e-04,3.949291000000000064e-04,5.456130000000000225e-04,6.394738000000000505e-04,9.250830999999999724e-04,9.746417999999999965e-04,6.354136999999999503e-04,1.054796800000000045e-03,1.006899099999999936e-03,1.405187700000000038e-03,1.691049999999999932e-03,1.879911900000000042e-03,2.181415099999999951e-03,2.362568199999999854e-03,2.612919100000000040e-03,2.953590800000000134e-03,2.747334900000000021e-03,1.350868799999999917e-03,1.819355900000000021e-03,2.094218699999999926e-03,1.931055099999999915e-03,1.979145299999999965e-03,2.133275799999999854e-03,2.321572599999999816e-03,2.244440700000000129e-03,2.129652599999999878e-03,2.023334199999999965e-03,1.764590799999999965e-03,1.245579500000000084e-03,1.288754899999999901e-03,1.077821500000000028e-03,1.109340299999999994e-03,8.487081000000000269e-04,7.946029000000000286e-04,7.015736999999999538e-04,5.702431000000000427e-04,6.180584999999999508e-04,4.726269999999999864e-04,4.526787999999999797e-04,4.423909000000000066e-04,4.424904000000000012e-04,3.529259000000000085e-04,3.576197999999999942e-04,3.039923999999999730e-04,1.552540999999999947e-04,9.153610000000000609e-05,1.236799000000000015e-04,1.104380000000000021e-04,1.236115999999999940e-04,8.310280000000000672e-05,1.691976999999999945e-04,1.773775000000000004e-04,1.657681999999999895e-04,2.599766000000000208e-04,1.445383000000000117e-04,5.217329999999999733e-05,4.807110000000000126e-05,4.260349999999999961e-05,7.774000000000000447e-06,4.094800000000000165e-05,1.557750000000000120e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
