1.095309353484719203e-05,9.308831665973176179e-04
8.201461205110252288e-06,2.223057618828321990e-03
6.534489594374112958e-04,2.364565651302762053e-03
1.749288818529516946e-05,2.384875467187521584e-03
1.956607797421114212e-05,5.912781449176300087e-03
5.830962728431722587e-06,2.384875467187878503e-03
8.010894278581047267e-06,3.047544457417867593e-03
4.740996953357059401e-06,1.825017353518027744e-03
6.140645953186545016e-04,2.425949487767199188e-03
1.456540006526175864e-05,4.298752690732330142e-03
1.076252660831798701e-05,1.521695288651391410e-03
1.531295663514583969e-05,2.038203603031793487e-03
9.443269258846289196e-06,7.023322164342577986e-03
1.441355778660038492e-05,1.372039422274544352e-03
9.407028826848221406e-03,3.196958114368948084e-03
3.923889770965563456e-05,4.279318458470642364e-03
1.121877598022233912e-05,1.717415411906800249e-02
2.092210057443832149e-05,1.532770082129701616e-02
4.054405140374180670e-04,1.574889740999414409e-02
2.370498476678529700e-06,1.825017353512734019e-03
8.582595058168662329e-06,6.839247916916494459e-04
3.913105903272468759e-05,4.250545171790676841e-03
9.272846434286082526e-04,4.396064219711196160e-03
1.027465099402622665e-05,8.973920755736386479e-03
1.147135853033424015e-05,2.963334767408328050e-03
1.910111895585687907e-05,3.704992543304255152e-03
4.998545638745663855e-04,2.334429367203444145e-03
6.377470900493257752e-04,3.375553611097220890e-03
2.043508744156131252e-05,1.345766388233294447e-03
2.370498476678529700e-06,1.825017353512739440e-03
4.550430026827854380e-06,3.259831986318375424e-03
1.128079160380503513e-05,3.561337946257341503e-03
3.651031178282397061e-06,9.308831665963996239e-04
3.529018346383330714e-05,6.146053007717905588e-03
6.788074131053059524e-04,8.939761538237406963e-03
5.827661199263021487e-04,5.637572267860439974e-03
9.291426980184915474e-06,2.527710664454774041e-03
3.460464251753192464e-06,2.768391293110079431e-03
4.740996953357059401e-06,1.825017353518034466e-03
1.681754794769355511e-03,3.372232385845099975e-03
9.709180333831592233e-05,1.449736678413335485e-02
4.786097470785082800e-06,2.401823868765588788e-02
4.299667064917138279e-05,2.508340171367209881e-03
1.474125585555822971e-05,3.375196170167945285e-03
1.536552993783165693e-05,2.329130559530345410e-02
2.878750222028367820e-05,1.635549930511123393e-02
5.231615918024289894e-05,2.476413654089318350e-02
6.692263634139291640e-05,2.416401339467395132e-02
1.417354540236285729e-04,2.023504277124381703e-02
8.763156652158345800e-04,4.769187799382957650e-03
3.038299245050627090e-04,1.349074509882803967e-02
6.615514795456354288e-04,4.034255170900554605e-03
9.062857941708108407e-06,1.395476420240740305e-02
1.592214520140916557e-05,1.980859086625544677e-02
9.595834073427892170e-06,1.635549930511227823e-02
6.702902114665645905e-05,1.553338033582162339e-02
4.786097470785082800e-06,2.401823868765590522e-02
1.095158565558016536e-04,1.668672239516151914e-02
4.931563879886264421e-06,5.010917698586284021e-04
9.084456003884477460e-04,5.893255867108210776e-03
1.435191654279505800e-05,1.320669230170591797e-02
7.727103078756750610e-04,2.685543782493885531e-03
9.291426980184915474e-06,2.527710664454787051e-03
5.640395801902517567e-06,3.561337946258962602e-03
9.267645662667840659e-04,4.143607118844475599e-03
5.830962728431722587e-06,2.384875467187873733e-03
4.871723066763213451e-04,4.251221956811087298e-03
1.089880012722469014e-03,3.052249933680665703e-03
3.030407674562214223e-05,1.938001787327905609e-02
5.100608233754497494e-04,2.462956862010348170e-03
6.066630172388950161e-06,1.879562636978424767e-02
1.742941305844718496e-03,3.793751441747211448e-03
2.787428094055474304e-05,2.527710664454612711e-03
1.018520410802484883e-03,2.645539847455355160e-03
